review,reasoning,sentiment_score,politeness_score
"This paper presents a method for learning the Q function from multi-agent demonstrations, such as trajectories of soccer players in a soccer game.  The basic ideas are:

-- The policy class pi(m|s) maps states s to actions m probabilistically.  In particular, the probability class is a mixture of Gaussians, with the mean/covariance functions and the mixture function all being instantiated via neural nets.  The behavior of the individual players are assumed to be conditionally independent given the current state.

-- A hand-designed reward function is used, such as the ball being in a ""strike zone"" of some kind for the team on offense. 

-- The Q function class is also a neural net.

-- The policy pi is learned through maximum likelihood of the state/action pairs of the the pre-collected demonstrations.  This is essentially probabilistic behavioral cloning over the policy class.

-- The Q function is learned via Q-fitting over the demonstration data, i.e., minimizing squared error on the Bellman residual.  This requires the pre-specified reward function, the policy pi, and some details regarding the state transitions (e.g., the non-deterministic transitions of the ball). 

-- The policy pi and the Q function are trained jointly by adding the two objectives.

-- The main empirical evaluation is comparing the quality of the Q function estimation against a naive baseline (random movements) and a non-mixture policy class (i.e., a single mode, rather than a mixture of Gaussians).  The results against the non-mixture policy class do not seem to show much difference in performance.  

-- Some qualitative evaluations are also presented, but it's unclear what insight one is expected to gain from looking at them.


**Clarity**
The paper is reasonably well written.  Some aspects of the logical flow could be improved, but overall it's fine.  Detailed comments are:

-- The proposed approach is essentially imitation learning and not, strictly speaking, reinforcement learning.  Yet the work is positioned as reinforcement learning.  Perhaps it's just a difference in norms of terminology usage.

--  There are more multi-agent RL & IL works than what was discussed in the related works section.  Of course, an exhaustive discussion is not expected, but the writing makes it sound like there hasn't been much work at all.  Examples include:
https://arxiv.org/abs/1807.09936
https://arxiv.org/abs/1706.02275
http://www.cs.ox.ac.uk/people/shimon.whiteson/pubs/rashidicml18.pdf

-- The authors comment in the related work that team sports cannot yet be simulated.  This statement is sort of true, although it's not clear how true. For instance, the physics engines of many sports video games are very realistic.  Moreover, it doesn't strike me as the most prominent point of contrast with [Hausknecht & Stone 2016].  For instance, a more prominent point of contrast is simply imitation learning vs reinforcement learning.  

-- It's not clear what the authors mean specifically when they refer to ""average performance"" contrasting with [Le et al. 2017b].  Also, desn't that work also condition on game context and situation? 

-- Section 4.1 is written in a somewhat disorganized way.  The exposition alternates between discussing baselines and the evaluation methodology in a way that is confusing. 

-- One of the baselines is described but then left to the appendix for analysis.  This doesn't make sense from a narrative perspective.


**Originality**
From a technical perspective, it's not clear that there's much novelty in this approach.  All the ingredients are pretty standard, and the ingredients are put together in a standard way. 

From an applications perspective, there might be some novelty here but it's not clear.  The application of imitation learning to sports data is not new, but also not saturated either.  The specific idea of learning a better rating system is interesting, but it's not clear how fleshed out this application is in the paper (more comments on this below).


**Significance**
For me, the key question for significance boils down to: ""Does this paper change the way people think about doing X?"" for the most interesting instantiation of X possible.  In this case, it seems X should be computing a rating system for multi-agent spatial multi-agent behavior (as suggested by the title).  But the limitations in the model and the experiments make this a questionable proposition.  

The model class all but ignores the multi-agent aspect (the agents are all independent conditioned on the states). Moreover there was no comparison against a model class that made a worse assumption on how to handle the multi-agent aspect.  So it's not clear how the multi-agent aspect is significant.

The evaluation of the rating approach is not convincing.  The approach essentially performed as well as a single-mixture baseline.  Furthermore, the direction V(s) learning approach is deferred to the appendix, and I'd like to see it included in the main paper.  Finally, it would be nice if there was some attempt to compare with a non-MDP based approach.  For instance, people directly compute things like P(goal|state).  I'd like to see evidence that this style of approach will outperform those approaches, which are the de facto standard in sports analytics right now.


**Overall Quality**
Based on the above comments, it is my opinion that this paper has too many holes in it to be ready for publication at a venue such as ICLR.  As a primarily applications paper, the burden is on the authors to demonstrate reasonably convincing evidence that this line of approach is valuable to the application.","The sentiment score is -60 because the reviewer expresses several significant concerns and criticisms about the paper, including lack of novelty, insufficient evaluation, and questionable significance. The reviewer concludes that the paper 'has too many holes in it to be ready for publication'. However, the score is not extremely negative as the reviewer does acknowledge some positive aspects, like reasonable writing clarity. The politeness score is 20 because the reviewer uses generally professional and respectful language, avoiding harsh or personal criticisms. They offer constructive feedback and suggestions for improvement. However, the tone is not overly polite or deferential, maintaining a neutral, objective stance throughout most of the review.",-60.0,20.0
"This is a paper with scattered potentially interesting ideas. But the execution is limited and the writing poor with critical details lacking.  A major limitation of the paper is that it is not clear what contribution it makes. Some of the analyses are indeed interesting but 1) these analyses are mostly descriptive and 2) they are limited to one particular (outdated) architecture. How would batch norm or residual connections or any of the developments that have happened since AlexNet affect these results?

As a side note, the references/comparisons between AlexNet and recurrent nets (see abstract, etc) are misleading. This is based on the claim that Bowers et al (2014) qualitatively different results but this is for entirely different domains (words). Indeed what could have made potentially the work more relevant would have been to show some kind of benchmarking between AlexNet and alternative architectures (possibly RNNs). As such the current study does not contribute much except for comparing different semi-arbitrary measures of selectivity for one specific (outdated) network architecture trained on a particular problem (ILSVRC).

****
Minor points:

The study is limited to correctly classified images as stated on page 3. This seems like a major confound in a study aimed at understanding the visual representations learned. It seems to me that the conclusions of the paper could be heavily biased because of this (when computing any measure based on inter and intraclass responses).

In general, this is a relatively poorly written paper which would be hard to reproduce. For instance, the image generation for activating units (assuming it is novel) could be interesting but it is not even described with sufficient details so as to reproduce the results.","The sentiment score is -70 because the review is predominantly negative. The reviewer states that the paper has 'scattered potentially interesting ideas' but criticizes the execution, writing quality, and lack of clear contribution. They also point out major limitations and misleading comparisons. The politeness score is -20 because while the reviewer isn't overtly rude, their language is quite direct and critical without much attempt to soften the blow. Phrases like 'execution is limited', 'writing poor', and 'poorly written paper' contribute to the negative tone. The reviewer does acknowledge some potentially interesting aspects, which prevents the scores from being even lower.",-70.0,-20.0
"This work provides theoretical insights on recent learning rate proposals such as Cyclical Learning Rates (Smith et al.). The authors focus on stochastic approximation i.e. how large is the SGD loss as a function of condition number and horizon. The critical contribution is the theoretical benefit of oscillating learning rates over more traditional learning rate schemes. Authors provide novel upper/lower bounds to establish benefit of oscillating LR, support their theory with experiments and provide insights on finite horizon learning rate selection. An important drawback is that results only apply to linear regression which is a fairly simple setup.

I have two important comments regarding this work:
1) I believe proof of Theorem 3 has a bug. In the proof, authors use the inequality
(1-gamma_t lambda^k)^2 < exp(-2lambda^k gamma_t).
Obviously this can only be correct for gamma_t lambda^k<1. However, checking the setup of the problem, it can be seen that for largest eigenvalue and gamma_0, ignoring log factors:

gamma_0L = L/(mu T_e)=kappa / T_e=kappa/T.

Since, no restriction is imposed on T, gamma_0L can be as large as O(kappa) and invalidates the above inequality. So T should be T>O(kappa). I am not sure if this affects the overall statement or the remaining argument.

2) The paper can benefit from more detailed experiments (e.g. Figs 1 and 2). Arguably the most obvious baseline is ""constant learning rate"". However, authors compare to 1/T or 1/sqrt(T) learning rates. It is not at all clear from current experiments, if the proposed approach beats a good constant LR choice.

I am happy to increase my score if the comments above are addressed.","The sentiment score is slightly negative (-20) because while the reviewer acknowledges the paper's contributions and theoretical insights, they also point out significant drawbacks and issues. The reviewer mentions an 'important drawback' regarding the limited applicability of the results, and identifies a potential bug in one of the proofs. They also suggest that more detailed experiments are needed. The reviewer's statement 'I am happy to increase my score if the comments above are addressed' implies a current negative leaning.

The politeness score is moderately positive (60) because the reviewer uses respectful and professional language throughout. They acknowledge the paper's contributions before presenting criticisms, and frame their comments as suggestions for improvement rather than harsh criticisms. The use of phrases like 'I believe' and 'The paper can benefit from' softens the critique. The final statement about being willing to increase the score is particularly polite, showing openness to revision.",-20.0,60.0
"This paper analyses the learning dynamics of GANs by formulating the problem as a primal-dual optimisation problem. This formulation assumes a limited class of models -- Wasserstein GANs with discriminators using linear combinations of base functions. Although this setting is limited, it advanced our understanding of a central problem related to GANs, and provides intuition for more general cases. The paper further shows the same analysis can be applied to multi-task learning and distributed learning.

Pros:

* The paper is well written and well motivated
* The theoretical analysis is solid and provide intuition for more complex problems

Cons:

* The primal-dual formulation assumes Wasserstein GANs using linear discriminator. This simplification is understandable, but it would be helpful to at least comment on more general cases.

* Experiments are limited: only results from GANs with LQG setting were presented. Since the assumption of linear discriminator (in basis) is already strong, it would be helpful to show the experimental results from this more general setting.

* The results on multi-task learning were interesting, but the advantage of optimising the mixing weights was unclear compared with the even mixture baseline. This weakens the analysis of the learning dynamics, since learning the mixing did not seem to be important.

It would also be helpful to comment on recently proposed stabilising methods. For example, would spectral normalisation bring learning dynamics closer to the assumed model?","The sentiment score is 50 (slightly positive) because the review begins with acknowledging the paper's contribution to understanding GANs and its solid theoretical analysis. However, it also lists several cons and areas for improvement, balancing the positive aspects. The politeness score is 80 (quite polite) because the reviewer uses respectful language throughout, acknowledging the paper's strengths before presenting criticisms. The cons are framed as suggestions for improvement rather than harsh criticisms. Phrases like 'it would be helpful' and 'it would also be helpful' are used to soften the critique, maintaining a constructive and polite tone.",50.0,80.0
"This paper is of high quality and clarity. I think it's originality is at least decent. Whether it is significant or not depends on how significant one thinks fully connected neural networks are as these are the models for which this explanation model makes sense.

Good things:
- It is a very elegant method. It is also very simple (in a good way).
- The paper is really well written.
- The experiments are carefully conducted and are indeed showing what the authors describe.
- I think the method is potentially of practical use.

Problems:
- I think qualifying this paper as a paper on representation learning is a small stretch. It would be perhaps more suitable to submit it to ICML or NIPS. I think it is close enough though.
- The font is too small in many figures. It is impossible to read it. 
- I am not sure whether model compression is actually necessary here. How good is the additive model if it is trained as a standalone model straight from the training data in comparison to the neural networks and to the additive model when trained with model compression? If the neural network and the additive model were similar in performance when trained from scratch, I would not see the point in explaining the neural network.
- Only makes sense to apply this to fully connected networks.","The sentiment score is 70 (positive) because the reviewer starts by stating the paper is of 'high quality and clarity' and lists several 'Good things' about the paper, including its elegance, well-written nature, and careful experiments. The few 'Problems' mentioned are relatively minor and constructive. The politeness score is 80 (polite) because the reviewer uses respectful language throughout, acknowledges the paper's strengths, and frames criticisms as suggestions or questions rather than harsh judgments. The reviewer also balances positive and negative feedback, showing consideration for the authors' work while providing helpful input.",70.0,80.0
"This paper presents an interesting way to reformulate intrinsic curiosity as a differentiable function. The authors compare the differentiable function against using prediction error via REINFORCE and DQN, showing that their intrinsic curiosity method results in more interactions with unseen objects than the other two methods. For DQN this is to be expected, but it shows that backprop through this function is more efficient than reinforce in getting to unseen state spaces. I think this is an interesting method/proposal and is a somewhat novel reformulation of intrinsic error, but I do have some concerns in comparisons/claims. 

In the introduction, the authors say that the intrinsic curiosity method proposed by Pathak et al. is sample inefficient and isn’t tested in robots. However, to my understanding the REINFORCE baseline isn’t really equivalent (though it may be possible that it is, it was unclear how exactly the loss was formulated in the baseline, did include the other components from Pathak et al.?). If the claim is that this method is more efficient, I think it should have compared against that method directly. 

Moreover, I think the description of the experiments doesn’t provide enough information. For example, the method says that different learning rates were used for the min-max game to stabilize it, but doesn’t say what they were. 
Also, for the DQN baseline what were the parameters? Was there an epsilon greedy policy on top of the exploration reward? Was this annealed as in other work? Generally, I think more detail is needed throughout (even if it just refers to a more detailed appendix).

Overall, I think this work needs to be revised to include more details on hyperaparameters, details on the baselines, and describing differences between Pathak et al.’s method and the REINFORCE baseline. Moreover, feedback from other comments on this work should be addressed which reflect in more detail my comments below on opinionated claims (e.g., https://openreview.net/forum?id=SkzeJ3A9F7&noteId=HJlFlZOa2X )


Comments/Thoughts:

+ I think in the introduction there are some statements that probably need citations. For example, “But the same formulation from an optimization viewpoint, it suffers from all the bad properties of extrinsic rewards. The reward is a function of environment behavior with respect to the performed action. Since the environment behavior function is unknown, it is treated as black-box and hence the gradients have to be computed using REINFORCE (Williams, 1992) which is quite sample inefficient.” —> Why is this true? Is there a citation that can back this? Do you prove it later in the paper? 
+ “Yes, 54 environments but no real-world physical robots” —> this and the intro seems like a blogpost at times. That can be fine (some would argue it’s a good thing), but there seem to be some opinions without citations/backing, I suggest trying to back up statements wherever possible and avoid opinions. For example in this statement, robots aren't a requirement for evaluating intrinsic motivation.
+ “Since the environment behavior function is unknown, it is treated as black-box and hence the gradients have to be computed using REINFORCE (Williams, 1992) which is quite sample inefficient.” —> citation/backing? it might be nice to point to the experiment section here to back it (e.g., ""As will be shown in Section X and in \citet{something}, REINFORCE can be quite sample inefficient"")
+ “In practice, the existing on-policy algorithms, e.g., A3C (Mnih et al., 2016), PPO (Schulman et al., 2017) etc. are deployed off-the shelf -> This is confusing, so is this using REINFORCE or PPO/A3C? what is this statement referring to?
+ “regress to rti to learn value estimates (i.e., off-policy) as discussed in the previous section” —> regress to \sum r_t{I} for a value estimate?? Value is the expected return so not sure if this is a typo or i missed something earlier
+ What is the actual loss function used for the baseline? Is it the same as Pathak et al.?
+ What are the hyper parameters for DQN exploration? What are all the hyper parameters for any/all the algorithms? 
+ Was a variance-reducing baseline used in REINFORCE?
+ What is the variance representing in the graphs, std across several trials? Maybe I missed it, but how many trials represent this standard deviation?
+ “Hence, we train the forward predictor slightly faster than the policy by keeping higher learning rate to stabilize the learning process. “ —> what were the learning rates?


Linguistic/Typos:

Also, some minor, but frequent, grammatical issues/typos that I’ve added below could be fixed. I would ask that the authors please have the submission proof-read for English style and grammar issues. There are many minor mistakes, some of which I’ve tried to point out below. 

+ “This leads to a significantly sample efficient exploration policy. “ —> significantly more (?) sample efficient ?

“Why is that? To understand the reason behind sample inefficiency of curiosity or intrinsic rewards, notice how the intrinsic rewards are given by agent” —> by the agent?

“Forward model fθF is trained to minimize its loss which amounts to minimizing rti with respect to θF” —> the forward model

“However, policy is optimized to maximize the objective” —> However, the policy

“We can also optimize  for policy parameters θP via differentiable loss function” —> We can also optimize for (the) policy parameters \theta via (a) differentiable loss function?

“To optimize policy to maximize a discounted sum “ —> To optimize the policy

“How good is Forward Prediction Model” —> How good is the forward prediction model

There are several other spots, but basically another pass over the paper might be worth it to check for these sorts of issues. 
","The sentiment score is slightly positive (20) because the reviewer describes the paper as 'interesting' and 'somewhat novel', but also expresses several concerns and recommends revisions. The overall tone suggests the reviewer sees potential in the work but feels it needs improvement. The politeness score is moderately high (60) as the reviewer uses respectful language throughout, offers constructive criticism, and frames suggestions politely (e.g., 'I think', 'I suggest'). The reviewer also balances critique with positive comments. However, it's not extremely high as the review is quite direct in pointing out flaws and doesn't use overly deferential language.",20.0,60.0
"i take reviewing very seriously, and it often takes hours per paper. this paper, however, has many typos, grammatical errors, and seems to have been submitted last minute.  therefore, i have read the paper quickly.
that said, i do not understand the results.
clearly, many discretization methods have previously been described, as alluded to by citing the taxonomy paper on the subject.  the authors state they have developed a better approach.  however, i do not see a comparison to the state of the art in the simulations, and i do not follow the results of Table 2, which columns correspond to which particular algorithms? in either case, the proposed approach does not seem to improve the empirical results, nor have theoretical guarantees, so i am not particularly impressed with the results either.","The sentiment score is -70 because the reviewer expresses strong dissatisfaction with the paper's quality and results. They mention numerous errors, lack of understanding of the results, and unimpressive findings. The politeness score is -30 because while the reviewer doesn't use explicitly rude language, their tone is quite dismissive and critical. They mention reading the paper 'quickly' due to its poor quality, which could be seen as disrespectful. The reviewer also uses phrases like 'i do not understand' and 'i am not particularly impressed,' which, while not overtly impolite, convey a negative and somewhat condescending attitude towards the authors' work.",-70.0,-30.0
"This paper studies the problem of robust policy optimization, motivated by the fact that policies that work in simulations do not transfer well to real world. The authors propose to use the diversity measure on the roll out trajectories to select a diverse set of simulator configurations and train policies that can work well for all of those selected configurations. 

Overall, I think the idea is interesting but it is not entirely clear why adding diverse configurations should result in good performance, and the experiments are very limited and not convincing enough. 

Pros:
- The paper is easy to follow.
- The idea of using a diverse summary to do robust policy optimization is interesting. 
- The diversity measure on the trajectories instead of the space of configuration parameters also intuitively makes sense since it takes into account that the similarity between two configuration parameters does not typically mean the similarity between their corresponding policies. 

Cons:
- The setting of this paper seems to only work for the fully observable case with state space being in R^d, deterministic dynamics and deterministic policy (otherwise the diversity measure would be stochastic?). It would be good to clarify these in Sec. 2. 
- For the example in Fig 2 and the first experiment, what I don't understand is why the initial state is not part of the policy.
- It is not clear if the reason that EP-OPT performed worse than the proposed approach is only because there are not enough rollouts for EP-OPT. This could be an unfair comparison.
- It would be good to show the comparison to EP-OPT for the second experiment as well. 
- Two experiments may not be enough to verify valid performance since there could be a lot of randomness in the results.
- In page 6, it would be good to clarify that the summary being optimal is only with respect to f(M_s), but not the original problem of finding optimal policy. ","The sentiment score is slightly negative (-20) because while the reviewer acknowledges some positive aspects ('interesting idea', 'easy to follow'), they express significant concerns about the paper's clarity, experimental design, and overall convincingness. The cons outweigh the pros in the review.

The politeness score is moderately positive (60) because the reviewer uses respectful and constructive language throughout. They begin with positive points, use phrases like 'I think' and 'it would be good to', and frame criticisms as suggestions for improvement rather than harsh judgments. The tone is professional and helpful, even when pointing out weaknesses.

The reasoning behind these scores is based on the balance of positive and negative comments, the specific language used, and the overall tone of the review. The reviewer maintains a polite and professional demeanor while still clearly communicating their concerns about the paper's limitations.",-20.0,60.0
"
> Even though the paper details the underlying Markovian setup in Section 2, it is unclear to the reader how this knits with the FFNN architecture, for example what are the Markovian functions at hidden layer and output layer. Are they all conditional probabilities? How do you prove that this is what occurs within each node?

> Why is the functional form of f_\theta in Eq 1? 

> How many hidden layers are in place?

> What is the Stochastic dynamical process in Figure A and how is this tethered to DyMon? 

> The authors mention an nth-order Markovian process implemention but is this not the case with any fully connected neural network implementation? What the reader fails to see is why DyMoN is different to these already-existing architectures.

> In the teapot example, the authors mention a DyMoN architecture. (Page 8). Is this what is used throughout for all the experiments? If yes, why is it generalizable and if not, what is DyMoN’s architecture? You could open the DyMoN box in Figure 10 (1) and explain what DyMoN consists.
 

Section 2 is the crux of the paper and needs more work - explain the math in conjunction to the ‘deep’ architecture, what is the 'deep' architecture and why it is needed at all. Then go on to show/prove that the Markovian processes are indeed being realized. 

","The sentiment score is -50 because the review is generally critical and points out several unclear aspects and shortcomings of the paper, without offering much positive feedback. However, it's not entirely negative as it provides constructive criticism and suggestions for improvement. The politeness score is 0 (neutral) because the language used is direct and professional, without being overly polite or rude. The reviewer asks straightforward questions and points out issues without using harsh language, but also doesn't use particularly courteous phrasing. The review focuses on technical content rather than personal comments, maintaining a neutral tone throughout.",-50.0,0.0
"The paper proposes a data augmentation technique where the input image is sub-sampled by randomly sampling rows and columns without replacement, which the authors call ‘pseudosaccades’. Rather than multiple classifiers, the authors ensemble using multiple ‘pseudosaccades’ as input, with the same network.

Comments:
I think that the proposed augmentation is a neat trick. However, the inner-workings of the method are poorly presented (or not well understood). For eg. In section 3.5, while discussing the effects of the method on individual classes, the authors mention ‘different architectures do tend to be affected by the pseudosaccades differently’ and provide no further insights.

There are no experiments that compare this method with other standard data augmentation techniques. For instance, one could use a similar ensembling technique for transformations like shear, translation, rotation, etc. by randomly sampling their corresponding parameters. I would be interested in experimental results that compare the proposed ensemble with ensembles constructed using these common techniques.

Since there is no reason for this technique to be used in isolation (I found no such motivation in the paper), it would be insightful to have experimental results where this technique is combined with the aforementioned standard augmentation techniques. Will this method’s impact on the accuracy change with these other augmentations? (Ablation studies would be useful).

This is a a form of regularization and can be thought of reverse structured dropout. Also have the authors compared this with Cutout [1, 2]? Similar experiments and comparisons would be insightful.

[1] Terrance DeVries and Graham W Taylor. Improved regularization of convolutional neural networks with cutout. arXiv preprint arXiv:1708.04552, 2017.
[2] Zhun Zhong, Liang Zheng, Guoliang Kang, Shaozi Li, and Yi Yang. Random erasing data augmentation. arXiv preprint arXiv:1708.04896, 2017.

In summary:
The performance improvements are incremental. The paper lacks sufficient technical contribution. Further, it does not provide comparisons with standard techniques and similar augmentation methods to demonstrate the usefulness of the method.  ","The sentiment score is -50 because while the reviewer acknowledges the proposed technique as a 'neat trick', they express several criticisms and concerns. They point out that the inner workings are poorly presented, there's a lack of comparison with standard techniques, and insufficient technical contribution. The overall tone suggests that the paper needs significant improvements. The politeness score is 50 because the reviewer maintains a professional and constructive tone throughout. They use phrases like 'I think', 'I would be interested', and 'it would be insightful', which soften the criticism. They also offer specific suggestions for improvement, which is a polite way to provide feedback.",-50.0,50.0
"The paper proposes yet another variant of the celebrated Dropout algorithm. Specifically, the proposed method attempts to address the obvious drawbacks of Dropout: (i) the need to heuristically select the Dropout rate; and (ii) the universality of this selection across a layer. 

As the authors have admitted in the paper (Sec. 1.2), there is a variety of methods already addressing the same problem. They argue that contrary to some of these methods ""jumpout does not rely on additional trained models: it adjusts the dropout rate solely based on the ReLU activation patterns. Moreover, jumpout introduces negligible computation and memory overhead relative to the original dropout methods, and can be easily incorporated into existing model architectures.""

However, this is argument is certainly untrue and rather misleading. The works of Kingma et al. (2015) and Molchanov et al. (2017), that the authors cite, does not introduce additional trained models. In addition, there is additional related work that the authors do not cite, but ought to: 

[1] Yarin Gal, Jiri Hron, Alex Kendall, ""Concrete Dropout,"" Proc. NIPS 2017.
[2] Yingzhen Li, Yarin Gal, ""Dropout Inference in Bayesian Neural Networks with Alpha-divergences,"" Proc ICML 2017.
[3] Harris Partaourides, Sotirios Chatzis, “Deep Network Regularization via Bayesian Inference of Synaptic Connectivity,” J. Kim et al. (Eds.): PAKDD 2017, Part I, LNAI 10234, pp. 30–41, 2017. 

These methods also address a similar problem, without introducing extra networks or imposing extra costs art inference time. Thus, citing them, as well as COMPARING to them, is a necessity for this paper to be convincing.

These crucial shortcoming aside, there are various theoretical claims in this paper that are not sufficiently substantiated. To begin with, the arguments used in the last paragraph of page 4 seem at least speculative; then,  the authors proceed to propose a solution to the alleged problem in the beginning of page 5. They suggest sampling from a truncated Gaussian, but they do not elaborate on why this selection solves the problem; they limit themselves to noting that other selections, such as the Beta distribution, may also be considered in the future. We must also underline that [3] have suggested exactly that; sampling from a Beta. 

Finally, the last two modifications the authors propose seem reasonable, yet they are extremely heuristic. No one knows (which can be guaranteed through theoretical proofs or solid experimental evidence) that without these the method would not work. In addition, previous papers, e.g. [1-3] achieve similar goals in a principled fashion (ie by inferring proper posterior densities); without experimental comparisons, nobody knows which paradigm is best to adopt. 

","The sentiment score is -60 because the review is predominantly negative. The reviewer points out several critical issues with the paper, including misleading arguments, lack of proper citations, insufficient substantiation of theoretical claims, and heuristic modifications without proper justification. The reviewer also suggests that the paper's main argument is 'untrue and rather misleading'. However, it's not entirely negative as the reviewer acknowledges some aspects as 'reasonable', preventing it from being at the extreme negative end.

The politeness score is -20 because while the reviewer maintains a professional tone overall, there are instances of blunt criticism and dismissive language. Phrases like 'certainly untrue and rather misleading', 'crucial shortcoming', and 'extremely heuristic' come across as somewhat harsh. The reviewer also uses phrases like 'nobody knows' and 'No one knows', which could be seen as slightly confrontational. However, the review isn't overtly rude, maintaining some level of academic decorum, which is why it's not scored lower on the politeness scale.",-60.0,-20.0
"The authors present a simple algorithm based on the statistics of neural activations of deep networks to detect out-of-distribution samples. The idea is to use the existing running estimate of mean and variance within BatchNorm layers to construct feature representations that are later fed into a simple linear classifier. The authors demonstrate superior performance over the previous state-of-art in the standard evaluation setting and provide fascinating insights and empirical analysis of their method.

There are several aspects of this work that I admire.

- The authors evaluate the generalization of their OOD detection model through evaluation against unseen OOD samples. This critical evaluation strategy is not typical in this literature and is much needed.
- The organization of the material and the depth of the discussion is of high quality. They discuss and connect the previous work, they clearly explain the idea and provide empirical results to support the design decisions, and run several experiments to evaluate their method from different angles followed by interesting discussions.
- The proposed method is easy to implement and has a minimal runtime complexity with no adverse effect on the underlying classifier.
- The source code is already included in the submission.

My only concern is that the feature pooling strategy first averages the input spatially, then across the channels. This feature size reduction is necessary because we have to ensure the following OOD classifier does not overfit in the validation stage. However, this reduction also introduces a permutation invariance in the feature space that is not desirable in OOD sample detection. I think it would make the work more valuable if the authors also take a critical look at the possible failure cases -- a short discussion of the weaknesses and assumptions. 

Overall, the paper is technically sound and well-organized with sufficient coverage of the previous work. A thorough series of evaluations support the claims. It is a novel combination of existing techniques. The empirical evidence is strong and insightful. Given the simplicity of the method, I would expect a quick adoption by the community.
------
Rev. In light of the rebuttal and the following discussions I have updated my rating to 7.","The sentiment score is 90 because the review is overwhelmingly positive. The reviewer expresses admiration for several aspects of the work, including the evaluation strategy, organization, depth of discussion, and ease of implementation. They use phrases like 'I admire,' 'high quality,' and 'novel combination.' The only concern mentioned is minor and presented constructively. The final paragraph strongly endorses the paper, calling it 'technically sound' with 'strong and insightful' evidence. The politeness score is 80 because the reviewer uses respectful and professional language throughout. They offer praise generously and frame their single concern diplomatically. The tone is consistently courteous, using phrases like 'I think it would make the work more valuable if...' rather than making demands. The review concludes on a very positive note, suggesting quick adoption by the community, which further reinforces the polite and encouraging tone.",90.0,80.0
"This paper combines a number of ideas to train generative models with (deep) structured constraints. The general idea is similar to Flow-GAN, which learns a normalizing flow-based generator by optimizing the negative loglikelihood with an augmented GAN loss. However, It’s difficult to impose prior structure information in the GAN framework. To address this problem, the authors proposed to minimize a so-called Gibbs-regularized variational bound of Jeffery divergence, which is the summation of KL and reverse KL divergence. The authors provide some justification that the Jeffery divergence works by yielding good mass-covering and mode-seeing properties. 

It appears that the parameterization and adaptation of v throughout optimization is the key contribution of this work --- the technical details are not clear from the paper.

1.    Typo in the training objective (Eq .1):  the second (or the first) ""sup"" should be removed? 

2.    Section 2.3 is very confusing. Particularly, how is the parameter \phi introduced? What’s the detailed update of \phi? 
- ""We now observe that our methods can also be interpreted as a way of learning v as a Gibbs distribution approximating p."" If v_\phi(x) is a distribution, what’s the parametric form of v?  
- ""Generally, this is achieved by structuring the energy function V_\phi:=\log v_\phi."" It seems that V_\phi(x) is a scalar-valued function that represents the negative energy of the distribution v_\phi(x), however, why the distribution is self-normalized? Specifically, why \int \exp(V_\phi) dx = 1? Otherwise, how the authors deal with the partition function \int \exp(V_\phi(x)).  
- It is unclear to me why the inner loop optimization is connected with Itakura-Saito divergence minimization? The authors may consider including the detailed proofs?

3.    With the given description, the proposed algorithm is not easy to follow and implement by the reader. The paper would benefit from an Algorithm box with pseudocode.

If the authors can fully address the concerns above, I will consider changing the scores.  

Other comments:
1. The empirical results are fairly weak. Similar datasets are used, the authors may consider evaluating their approach on various different tasks. 

2. Duplicate citations – R2P2 [35] [36]

3. Other related papers:
 - Belanger et al., End-to-End Learning for Structured Prediction Energy Networks, ICML 17
- Tu et al., Learning Approximate Inference Networks for Structured Prediction, ICLR 18","The sentiment score is -50 because while the reviewer acknowledges some positive aspects of the paper (e.g., 'combines a number of ideas', 'address this problem'), they express significant concerns and confusion about key aspects of the work. The reviewer states that 'technical details are not clear', 'Section 2.3 is very confusing', and 'empirical results are fairly weak'. They also request major clarifications and additions, indicating that the paper needs substantial improvement. The politeness score is 20 because the reviewer uses generally respectful language and offers constructive feedback. They use phrases like 'The authors may consider' and 'The paper would benefit from', which are polite ways of suggesting improvements. However, the politeness is not extremely high as the criticism is quite direct in places.",-50.0,20.0
