title,Authors,decision,year,academic_age,current_age,total_num_pub,total_num_conference,total_num_informal,total_num_journal,review,rating_score,rating_text,confidence_score,confidence_text
Model compression via distillation and quantization,"['Antonio Polino', 'Razvan Pascanu', 'Dan Alistarh']",Accept,2018,"[8, 2, 20]","[13, 7, 25]","[33, 39, 207]","[15, 19, 86]","[16, 20, 86]","[2, 0, 35]","The paper proposes to combine two approaches to compress deep neural networks - distillation and quantization. The authors proposed two methods, one largely relying on the distillation loss idea then followed by a quantization step, and another one that also learns the location of the quantization points. Somewhat surprisingly, nobody has combined the two approaches before, which makes this paper interesting. Experiments show that both methods work well in compressing large deep neural network models for applications where resources are limited, like on mobile devices. 

Overall I am mostly OK with this paper but not impressed by it.  Detailed comments below.

1. Quantizing with respect to the distillation loss seems to do better than with the normal loss - this needs more discussion. 
2. The idea of using the gradient with respect to the quantization points to learn them is interesting but not entirely new (see, e.g., ""Matrix Recovery from Quantized and Corrupted Measurements"", ICASSP 2014 and ""OrdRec: An Ordinal Model for Predicting Personalized Item Rating Distributions"", RecSys 2011, although in a different context). I also wonder if it would work better if you can also allow the weights to move a little bit (it seems to me from Algorithm 2 that you only update the quantization points). How about learning them altogether? Also this differentiable quantization method does not really depend on distillation, which is kind of confusing given the title.
3. I am a little bit confused by how the bits are redistributed in the second method, as in the end it seems to use more than the proposed number of bits shown in the table (as recognized in section 4.2). This makes the comparison a little bit unfair (especially for the CIFAR 100 case, where the ""2 bits"" differentiable quantization is actually using 3.23 bits). This needs more clarification.
4. The writing can be improved. For example, the concepts of ""teacher"" and ""student"" is not clear at all in the abstract - consider putting the first sentence of Section 3 in there instead. Also, the first sentence of the paper reads as ""... have showed tremendous performance"", which is not proper English. At the top of page 3 I found ""we will restrict our attention to uniform and non-uniform quantization"". What are you not restricting to, then?

Slightly increased my rating after reading the rebuttal and the revision. ","[7, 8, 6]","[' Good paper, accept', ' Top 50% of accepted papers, clear accept', ' Marginally above acceptance threshold']","[2, 5, 4]","[' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,"['Yi Zhou', 'Zimo Li', 'Shuangjiu Xiao', 'Chong He', 'Zeng Huang', 'Hao Li']",Accept,2018,"[23, 5, 14, 5, 10, 11]","[28, 9, 19, 10, 15, 16]","[374, 17, 51, 34, 24, 113]","[177, 10, 46, 12, 12, 49]","[61, 5, 1, 4, 10, 33]","[136, 2, 4, 18, 2, 31]","The problem of learning auto-regressive (data-driven) human motion models that have long-term stability
is of ongoing interest. Steady progress is being made on this problem, and this paper adds to that.
The paper is clearly written. The specific form of training (a fixed number of self-conditioned predictions,
followed by a fixed number of ground-truth conditioned steps) is interesting for simplicity and its efficacy.
The biggest open question for me is how it would compare to the equally simple stochastic version proposed
by the scheduled sampling approach of [Bengio et al. 2015].

PROS:  The paper provides a simple solution to a problem of interest to many.
CONS:  It is not clear if it improves over something like scheduled sampling, which is a stochastic predecessor
       of the main idea introduced here. The ""duration of stability"" is a less interesting goal than
       actually matching the distribution of the input data.

The need to pay attention to the distribution-mismatch problem for sequence prediction problems
has been known for a while. In particular, the DAGGER (see below) and scheduled sampling algorithms (already cited) 
target this issue, in addition to the addition of progressively increasing amounts of noise during training
(Fragkiadaki et al). Also see papers below on Professor Forcing, as well as ""Learning Human Motion Models
for Long-term Predictions"" (concurrent work?), which uses annealing over dropout rates to achieve stable long-term predictions.

  DAGGER algorithm (2011):  http://www.jmlr.org/proceedings/papers/v15/ross11a/ross11a.pdf
  ""A Reduction of Imitation Learning and Structured Prediction to No-Regret Online Learning""

  Professor Forcing (NIPS 2016)
  http://papers.nips.cc/paper/6099-professor-forcing-a-new-algorithm-for-training-recurrent-networks.pdf

  Learning Human Motion Models for Long-term Predictions (2017)
  https://arxiv.org/abs/1704.02827
  https://www.youtube.com/watch?v=PgJ2kZR9V5w
  
While the motions do not freeze, do the synthesized motion distributions match the actual data distributions?
This is not clear, and would be relatively simple to evaluate.  Is the motion generation fully deterministic?
It would be useful to have probabilistic transition distributions that match those seen in the data.
An interesting open issue (in motion, but also of course NLP domains) is that of how to best evaulate
sequence-prediction models.  The duration of ""stable prediction"" does not directly capture the motion quality. 

Figure 1:  Suggest to make u != v for the purposes of clarity, so that they can be more easily distinguished.

Data representation:
Why not factor out the facing angle, i.e., rotation about the vertical axis, as done by Holden et al, and in a variety of
previous work in general?
The representation is already made translation invariant. Relatedly, in the Training section,
data augmentation includes translating the sequence: ""rotate and translate the sequence randomly"".
Why bother with the translation if the representation itself is already translation invariant?

The video illustrates motions with and without ""foot alignment"".
However, no motivation or description of ""foot alignment"" is given in the paper.

The following comment need not be given much weight in terms of evaluation of the paper, given that the
current paper does not use simulation-based methods. However, it is included for completeness.
The survey of simulation-based methods for modeling human motions is not representative of the body of work in this area
over the past 25 years.  It may be more useful to reference a survey, such as 
""Interactive Character Animation Using Simulated Physics: A State‐of‐the‐Art Review"" (2012)
An example of recent SOTA work for modeling dynamic motions from motion capture, including many
highly dynamic motions, is ""Guided Learning of Control Graphs for Physics-Based Characters"" (2016)
More recent work includes ""Learning human behaviors from motion capture by adversarial imitation"", 
""Robust Imitation of Diverse Behaviors"", and ""Deeploco: Dynamic locomotion skills using hierarchical deep reinforcement learning"", all of which demonstrate imitation of various motion styles to various degrees.

It is worthwhile acknowledging that the synthesized motions are still low quality, particular when rendered with more human-like looking models, and readily distinguishable from the original motions.  In this sense, they are not comparable to the quality of results demonstrated in recent works by Holden et al. or some other recent works.  However, the authors should be given credit for including some results with fully rendered characters, which much more readily exposes motion flaws.

The followup work on [Lee et al 2010 ""Motion Fields""] is quite relevant:
""Continuous character control with low-dimensional embeddings""
In terms of usefulness, being able to provide some control over the motion output is a more interesting problem than
being able to generate long uncontrolled sequences.  A caveat is that the methods are not applied to large datasets.
","[7, 6, 7]","[' Good paper, accept', ' Marginally above acceptance threshold', ' Good paper, accept']","[5, 5, 3]","[' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is fairly confident that the evaluation is correct']"
On the Expressive Power of Overlapping Architectures of Deep Learning,"['Or Sharir', 'Amnon Shashua']",Accept,2018,"[4, 31]","[8, 36]","[22, 142]","[7, 83]","[15, 39]","[0, 20]","The paper studies convolutional neural networks where the stride is smaller than the convolutional filter size; the so called overlapping convolutional architectures. The main object of study is to quantify the benefits of overlap in convolutional architectures.

The main claim of the paper is Theorem 1, which is that overlapping convolutional architectures are efficient with respect to non-overlapping architectures, i.e., there exists functions in the overlapping architecture which require an exponential increase in size to be represented in the non-overlapping architecture; whereas overlapping architecture can capture within a linear size the functions represented by the non-overlapping architectures. The main workhorse behind the paper is the notion of rank of matricized grid tensors following a paper of Cohen and Shashua which capture the relationship between the inputs and the outputs, the function implemented by the neural network. 

(1) The results of the paper hold only for product pooling and linear activation function except for the representation layer, which allows general functions. It is unclear why the generalized convolutional networks are stated with such generality when the results apply only to this special case. That this is the case should be made clear in the title and abstract. The paper makes a point that generalized tensor decompositions can be potentially applied to solve the more general case, but since it is left as future work, the paper should make it clear throughout.

(2) The experiment is minimal and even the given experiment is not described well. What data augmentation was used for the CIFAR-10 dataset? It is only mentioned that the data is augmented with translations and horizontal flips. What is the factor of augmentation? How much translation? These are important because there maybe a much simpler explanation to the benefit of overlap: it is able to detect these translated patterns easily. Indeed, this simple intuition seems to be why the authors chose to make the problem by introducing translations and flips. 

(3) It is unclear if the paper resolves the mystery that they set out to solve, which is a reconciliation of the following two observations (a) why are non-overlapping architectures so common? (b) why only slight overlap is used in practice?  The paper seems to claim that since overlapping architectures have higher expressivity that answers (a). It appears that the paper does not answer (b) well: it points out that since there is exponential increase, there is no reason to increase it beyond a particular point. It seems the right resolution will be to show that after the overlap is set to a certain small value, there will be *only* linear increase with increasing overlap; i.e., the paper should show that small overlap networks are efficient with respect to *large* overlap networks; a comparison that does not seem to be made in the paper. 

(4) Small typo: the dimensions seem to be wrong in the line below the equation in page 3. 

The paper makes important progress on a highly relevant problem using a new methodology (borrowed from a previous paper). However, the writing is hurried and the high-level conclusions are not fully supported by theory and experiments. ","[6, 8, 6]","[' Marginally above acceptance threshold', ' Top 50% of accepted papers, clear accept', ' Marginally above acceptance threshold']","[4, 3, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Regularizing and Optimizing LSTM Language Models,"['Stephen Merity', 'Nitish Shirish Keskar', 'Richard Socher']",Accept,2018,"[8, 4, 12]","[9, 8, 17]","[14, 46, 229]","[6, 16, 111]","[8, 27, 111]","[0, 3, 7]","Clearly presented paper, including a number of reasonable techniques to improve LSTM-LMs. The proposed techniques are heuristic, but are reasonable and appear to yield improvements in perplexity. Some specific comments follow.

re. ""ASGD"" for Averaged SGD: ASGD usually stands for Asynchronous SGD, have the authors considered an alternative acronym? AvSGD?

re. Optimization criterion on page 2, note that SGD is usually taken to minimizing expected loss, not just empirical loss (Bottou thesis 1991).

Is there any theoretical analysis of convergence for Averaged SGD?

re. paragraph starting with ""To prevent such inefficient data usage, we randomly select the sequence length for the forward and backward pass in two steps"": the explanation is a bit unclear. What is the ""base sequence length"" exactly? Also, re. the motivation above this paragraph, I'm not sure what ""elements"" really refers to, though I can guess.

What is the number of training tokens of the datasets used, PTB and WT2?

Can the authors provide more explanation for what ""neural cache models"" are, and how they relate to ""pointer models""?

Why do the sections ""Pointer models"", ""Ablation analysis"", and ""AWD-QRNN"" come after the Experiments section?","[7, 7, 7]","[' Good paper, accept', ' Good paper, accept', ' Good paper, accept']","[4, 4, 5]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature']"
Memorization Precedes Generation: Learning Unsupervised GANs with Memory Networks,"['Youngjin Kim', 'Minjung Kim', 'Gunhee Kim']",Accept,2018,"[24, 18, 16]","[29, 23, 21]","[94, 39, 150]","[41, 22, 95]","[14, 9, 45]","[39, 8, 10]","MemoryGAN is proposed to handle structural discontinuity (avoid unrealistic samples) for the generator, and the forgetting behavior of the discriminator. The idea to incorporate memory mechanism into GAN is interesting, and the authors make nice interpretation why this needed, and clearly demonstrate which component helps (including the connections to previous methods).   

My major concerns:

Figure 1 is questionable in demonstrating the advantage of proposed MemoryGAN. My understanding is that four z's used in DCGAN and MemoryGAN are ""randomly sampled"" and fixed, interpolation is done in latent space, and propagate to x to show the samples.  Take MNIST for example, It can be seen that the DCGAN has to (1) transit among digits in different classes, while MemoryGAN only (2) transit among digits in the same class. Task 1 is significantly harder than task 2, it is not surprise that DCGAN generate unrealistic images. A better experiment is to fix four digits from different class at first, find their corresponding latent codes, do interpolation, and propagate back to sample space to visualize results. If the proposed technique can truly handle structural discontinuity, it will ""jump"" over the sample manifold from one class to another, and thus avoid unrealistic samples. Also, the current illustration also indicates that the generated samples by MemoryGAN is not diverse.

It seems the memory mechanism can bring major computational overhead, is it possible to provide the comparison on running time?

To what degree the MemoryGAN can handle structural discontinuity? It can be seen from Table 2 that larger improvement is observed when tested on a more diverse dataset. For example, the improvement gap from MNIST to CIFAR is larger. If the MemoryGAN can truly deal with structural discontinuity, the results on generating a wide range of different images for ImageNet may endow the paper with higher impact.

The authors should consider to make their code reproducible and public. 


Minor comments:

In Section 4.3, Please fix ""Results in 2"" as ""Results in Table 2"".


","[6, 6, 7]","[' Marginally above acceptance threshold', ' Marginally above acceptance threshold', ' Good paper, accept']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
An image representation based convolutional network for DNA classification,"['Bojian Yin', 'Marleen Balvert', 'Davide Zambrano', 'Alexander Schoenhuth', 'Sander Bohte']",Accept,2018,"[1, 1, 10, 17, 19]","[6, 4, 15, 22, 24]","[14, 10, 23, 66, 85]","[5, 2, 11, 15, 37]","[7, 5, 7, 18, 23]","[2, 3, 5, 33, 25]","The authors of this manuscript transformed the k-mer representation of DNA fragments to a 2D image representation using the space-filling Hilbert curves for the classification of chromatin occupancy. In generally, this paper is easy to read. The components of the proposed model mainly include Hilbert curve theory and CNN which are existing technologies. But the authors make their combination useful in applications. Some specific comments are:

1. In page 5, I could not understand the formula d_kink < d_out. d_link ;
2. There may exist some new histone modification data that were captured by the next-generation sequencing (e.g. ChIP-seq) and are more accurate;  
3. It seems that the authors treat it as a two-class problem for each data set. It would be more useful in real applications if all the data sets are combined to form a multi-class problem.
","[7, 7, 7]","[' Good paper, accept', ' Good paper, accept', ' Good paper, accept']","[5, 3, 5]","[' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature']"
Reinforcement Learning on Web Interfaces using Workflow-Guided Exploration,"['Evan Zheran Liu', 'Kelvin Guu', 'Panupong Pasupat', 'Tianlin Shi', 'Percy Liang']",Accept,2018,"[2, 4, 7, 6, 14]","[7, 9, 12, 6, 19]","[19, 37, 50, 17, 346]","[8, 13, 26, 9, 166]","[11, 23, 24, 6, 170]","[0, 1, 0, 2, 10]","This paper introduces a new exploration policy for Reinforcement Learning for agents on the web called ""Workflow Guided Exploration"". Workflows are defined through a DSL unique to the domain.

The paper is clear, very well written, and well-motivated. Exploration is still a challenging problem for RL. The workflows remind me of options though in this paper they appear to be hand-crafted. In that sense, I wonder if this has been done before in another domain. The results suggest that WGE sometimes helps but not consistently. While the experiments show that DOMNET improves over Shi et al, that could be explained as not having to train on raw pixels or not enough episodes.","[7, 6, 7]","[' Good paper, accept', ' Marginally above acceptance threshold', ' Good paper, accept']","[3, 3, 4]","[' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Thermometer Encoding: One Hot Way To Resist Adversarial Examples,"['Jacob Buckman', 'Aurko Roy', 'Colin Raffel', 'Ian Goodfellow']",Accept,2018,"[3, 5, 9, 10]","[7, 9, 14, 12]","[16, 28, 112, 107]","[7, 10, 49, 48]","[8, 14, 58, 55]","[1, 4, 5, 4]","The authors present an in-depth study of discretizing / quantizing the input as a defense against adversarial examples. The idea is that the threshold effects of discretization make it harder to find adversarial examples that only make small alterations of the image, but also that it introduces more non-linearities, which might increase robustness. In addition, discretization has little negative impact on the performance on clean data. The authors also propose a version of single-step or multi-step attacks against models that use discretized inputs, and present extensive experiments on MNIST, CIFAR-10, CIFAR-100 and SVHN, against standard baselines and, on MNIST and CIFAR-10, against a version of quantization in which the values are represented by a small number of bits.

The merits of the paper is that the study is rather comprehensive: a large number of datasets were used, two types of discretization were tried, and the authors propose an attack mechanism better that seems reasonable considering the defense they consider. The two main claims of the paper, namely that discretization doesn't hurt performance on natural test examples and that better robustness (in the author's experimental setup) is achieved through the discretized encoding, are properly backed up by the experiments.

Yet, the applicability of the method in practice is still to be demonstrated. The threshold effects might imply that small perturbations of the input (in the l_infty sense) will not have a large effect on their discritized version, but it may also go the other way: an opponent might be able to greatly change the discretized input without drastically changing the input. Figure 8 in the appendix is a bit worrysome on that point, as the performance of the discretized version drops rapidly to 0 when the opponents gets a bit stronger. Did the authors observe the same kind of bahavior on other datasets? What would the authors propose to mitigate this issue? To what extend the good results that are exhibited in the paper are valid over the wide range of opponent's strengths?

minor comment:
- the experiments on CIFAR-100 in Appendix E are carried out by mixing adversarial / clean examples while training, whereas those on SVHN in Appendix F use adversarial examples only.
","[6, 6, 6]","[' Marginally above acceptance threshold', ' Marginally above acceptance threshold', ' Marginally above acceptance threshold']","[4, 4, 2]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper']"
On the State of the Art of Evaluation in Neural Language Models,"['Gábor Melis', 'Chris Dyer', 'Phil Blunsom']",Accept,2018,"[5, 20, 15]","[9, 24, 20]","[22, 268, 178]","[7, 161, 91]","[13, 90, 70]","[2, 17, 17]","The submitted manuscript describes an exercise in performance comparison for neural language models under standardization of the hyperparameter tuning and model selection strategies and costs.  This type of study is important to give perspective to non-standardized performance scores reported across separate publications, and indeed the results here are interesting as they favour relatively simpler structures.

I have a favourable impression of this paper but would hope another reviewer is more familiar with the specific application domain than I am.","[7, 5, 8]","[' Good paper, accept', ' Marginally below acceptance threshold', ' Top 50% of accepted papers, clear accept']","[2, 5, 3]","[' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is fairly confident that the evaluation is correct']"
Sensitivity and Generalization in Neural Networks: an Empirical Study,"['Roman Novak', 'Yasaman Bahri', 'Daniel A. Abolafia', 'Jeffrey Pennington', 'Jascha Sohl-Dickstein']",Accept,2018,"[25, 2, 1, 8, 10]","[29, 6, 3, 13, 15]","[46, 18, 6, 61, 130]","[21, 7, 2, 33, 52]","[15, 10, 4, 27, 74]","[10, 1, 0, 1, 4]","This work investigates sensitivity and generalisation properties of neural networks with respect to a number of metrics aimed at quantifying the robustness with respect to data variability, varying parameters and representativity of training/testing data. 
The validation is based on the Jacobian of the network, and in the detection of the “transitions” associated to the data space. These measures are linked, as the former quantifies the sensitivity of the network respect to infinitesimal data variations, while the latter quantifies the complexity of the modelled data space. 
The study explores a number of experimental setting, where the behaviour of the network is analysed on synthetic paths around training data, from pure random data points, to curves interpolating different/same data classes.
The experimental results are performed on CIFAR10,CIFAR100, and MNIST. Highly-parameterised networks seem to offer a better generalisation, while lower Jacobian norm are usually associated to better generalisation and fewer transitions, and can be obtained with data augmentation.

The paper proposes an interesting analysis aimed at the empirical exploration of neural network properties, the proposed metrics provide relevant insights to understand the behaviour of a network under varying data points. 

Major remarks.

The proposed investigation is to my opinion quite controversial. Interesting data variation does not usually corresponds to linear data change. When considering the linear interpolation of training data, the authors are actually creating data instances not compatible with the original data source: for example, the pixel-wise intensity average of digits is not a digit anymore. For this reason, the conclusions drawn about the model sensitivity are to my opinion based a potentially uninteresting experimental context. Meaningful data variation can be way more complex and high-dimensional, for example by considering spatial warps of digits, or occlusions and superpositions of natural images. This kind of variability is likely to correspond to real data changes, and may lead to more reliable conclusions. For this reason, the proposed results may provide little indications of the true behaviour of the models data in case of meaningful  data variations. 

Moreover, although performed within a cross-validation setting, training and testing are still applied to the same dataset. Cross-validation doesn’t rule out validation bias, while it is also known that the classification performance significantly drops when applied to independent “unseen” data, provided for example in different cohorts. I would expect that highly parameterised models would lead to worse performance when applied to genuinely independent cohorts, and I believe that this work should extend the investigation to this experimental setting.

Minor remarks.

The authors should revise the presentation of the proposed work. The 14 figures(!) of main text are not presented in the order of appearance. The main one (figure 1) is provided in the first paragraph of the introduction and never discussed in the rest of the paper. 
","[5, 4, 8]","[' Marginally below acceptance threshold', ' Ok but not good enough - rejection', ' Top 50% of accepted papers, clear accept']","[3, 5, 4]","[' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Simulating Action Dynamics with Neural Process Networks,"['Antoine Bosselut', 'Omer Levy', 'Ari Holtzman', 'Corin Ennis', 'Dieter Fox', 'Yejin Choi']",Accept,2018,"[3, 7, 2, 2, 24, 14]","[8, 12, 7, 2, 29, 19]","[77, 122, 47, 2, 449, 344]","[35, 55, 22, 1, 244, 175]","[41, 62, 25, 1, 146, 160]","[1, 5, 0, 0, 59, 9]","SUMMARY.

The paper presents a novel approach to procedural language understanding.
The proposed model reads food recipes and updates the representation of the entities mentioned in the text in order to reflect the physical changes of the entities in the recipe.
The authors also propose a manually annotated dataset where each passage of a recipe is annotated with entities, actions performed over the entities, and the change in state of the entities after the action.
The authors tested their model on the proposed dataset and compared it with several baselines.


----------

OVERALL JUDGMENT
The paper is very well written and easy to read.
I enjoyed reading this paper, I found the proposed architecture very well thought for the proposed task.
I would have liked to see a little bit more of analysis on the results, it would be interesting to see what are the cases the model struggles the most.

I am wondering how the model would perform without intermediate losses i.e., entity selection loss and action selection loss.
It would also be interesting to see the impact of the amount of 'intermediate' supervision on the state change prediction.

The setup for generation is a bit unclear to me.
The authors mentioned to encode entity vectors with a biGRU, do the authors encode it in order of appearance in the text? would not it be better to encode the entities with some structure-agnostic model like Deep Sets?

","[9, 6, 8]","[' Top 15% of accepted papers, strong accept', ' Marginally above acceptance threshold', ' Top 50% of accepted papers, clear accept']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
CausalGAN: Learning Causal Implicit Generative Models with Adversarial Training,"['Murat Kocaoglu', 'Christopher Snyder', 'Alexandros G. Dimakis', 'Sriram Vishwanath']",Accept,2018,"[7, 19, 17, 19]","[12, 21, 22, 24]","[41, 10, 297, 333]","[22, 4, 123, 158]","[14, 4, 132, 116]","[5, 2, 42, 59]","In their paper ""CausalGAN: Learning Causal implicit Generative Models with adv. training"" the authors address the following issue: Given a causal structure between ""labels"" of an image (e.g. gender, mustache, smiling, etc.), one tries to learn a causal model between these variables and the image itself from observational data. Here, the image is considered to be an effect of all the labels. Such a causal model allows us to not only sample from conditional observational distributions, but also from intervention distributions. These tasks are clearly different, as nicely shown by the authors' example of ""do(mustache = 1)"" versus ""given mustache = 1"" (a sample from the latter distribution contains only men). The paper does not aim at learning causal structure from data (as clearly stated by the authors). The example images look convincing to me.

I like the idea of this paper. IMO, it is a very nice, clean, and useful approach of combining causality and the expressive power of neural networks. The paper has the potential of conveying the message of causality into the ICLR community and thereby trigger other ideas in that area. For me, it is not easy to judge the novelty of the approach, but the authors list related works, none of which seems to solve the same task. The presentation of the paper, however, should be improved significantly before publication. (In fact, because of the presentation of the paper, I was hesitating whether I should suggest acceptance.) Below, I give some examples (and suggest improvements), but there are many others. There is a risk that in its current state the paper will not generate much impact, and that would be a pity. I would therefore like to ask the authors to put a lot of effort into improving the presentation of the paper. 


- I believe that I understand the authors' intention of the caption of Fig. 1, but ""samples outside the dataset"" is a misleading formulation. Any reasonable model does more than just reproducing the data points. I find the argumentation the authors give in Figure 6 much sharper. Even better: add the expression ""P(male = 1 | mustache = 1) = 1"". Then, the difference is crystal clear.
- The difference between Figures 1, 4, and 6 could be clarified.    
- The list of ""prior work on learning causal graphs"" seems a bit random. I would add Spirtes et al 2000, Heckermann et al 1999, Peters et al 2016, and Chickering et al 2002. 
- Male -> Bald does not make much sense causally (it should be Gender -> Baldness)... Aha, now I understand: The authors seem to switch between ""Gender"" and ""Male"" being random variables. Make this consistent, please. 
- There are many typos and comma mistakes. 
- I would introduce the do-notation much earlier. The paragraph on p. 2 is now written without do-notation (""intervening Mustache = 1 would not change the distribution""). But this way, the statements are at least very confusing (which one is ""the distribution""?).
- I would get rid of the concept of CiGM. To me, it seems that this is a causal model with a neural network (NN) modeling the functions that appear in the SCM. This means, it's ""just"" using NNs as a model class. Instead, one could just say that one wants to learn a causal model and the proposed procedure is called CausalGAN? (This would also clarify the paper's contribution.)
- many realizations = one sample (not samples), I think. 
- Fig 1: which model is used to generate the conditional sample?  
- The notation changes between E and N and Z for the noises. I believe that N is supposed to be the noise in the SCM, but then maybe it should not be called E at the beginning. 
- I believe Prop 1 (as it is stated) is wrong. For a reference, see Peters, Janzing, Scholkopf: Elements of Causal Inference: Foundations and Learning Algorithms (available as pdf), Definition 6.32. One requires the strict positivity of the densities (to properly define conditionals). Also, I believe the Z should be a vector, not a set. 
- Below eq. (1), I am not sure what the V in P_V refers to.
- The concept of data probability density function seems weird to me. Either it is referring to the fitted model, then it's a bad name, or it's an empirical distribution, then there is no pdf, but a pmf.
- Many subscripts are used without explanation. r -> real? g -> generating? G -> generating? Sometimes, no subscripts are used (e.g., Fig 4 or figures in Sec. 8.13)
- I would get rid of Theorem 1 and explain it in words for the following reasons. (1) What is an ""informal"" theorem? (2) It refers to equations appearing much later. (3) It is stated again later as Theorem 2. 
- Also: the name P_g does not appear anywhere else in the theorem, I think. 
- Furthermore, I would reformulate the theorem. The main point is that the intervention distributions are correct (this fact seems to be there, but is ""hidden"" in the CIGN notation in the corollary).
- Re. the formulation in Thm 2: is it clear that there is a unique global optimum (my intuition would say there could be several), thus: better write ""_a_ global minimum""?
- Fig. 3 was not very clear to me. I suggest to put more information into its caption. 
- In particular, why is the dataset not used for the causal controller? I thought, that it should model the joint (empirical) distribution over the labels, and this is part of the dataset. Am I missing sth?
- IMO, the structure of the paper can be improved. Currently, Section 3 is called ""Background"" which does not say much. Section 4 contains CIGMs, Section 5 Causal GANs, 5.1. Causal Controller, 5.2. CausalGAN, 5.2.1. Architecture (which the causal controller is part of) etc. An alternative could be: 
Sec 1: Introduction 
Sec 1.1: Related Work
Sec 2: Causal Models
Sec 2.1: Causal Models using Generative Models (old: CIGM)
Sec 3: Causal GANs
Sec 3.1: Architecture (including controller)
Sec 3.2: loss functions 
...
Sec 4: Empricial Results (old: Sec. 6: Results)
- ""Causal Graph 1"" is not a proper reference (it's Fig 23 I guess). Also, it is quite important for the paper, I think it should be in the main part. 
- There are different references to the ""Appendix"", ""Suppl. Material"", or ""Sec. 8"" -- please be consistent (and try to avoid ambiguity by being more specific -- the appendix contains ~20 pages). Have I missed the reference to the proof of Thm 2?
- 8.1. contains copy-paste from the main text.
- ""proposition from Goodfellow"" -> please be more precise
- What is Fig 8 used for? Is it not sufficient to have and discuss Fig 23? 
- IMO, Section 5.3. should be rewritten (also, maybe include another reference for BEGAN).
- There is a reference to Lemma 15. However, I have not found that lemma.
- I think it's quite interesting that the framework seems to also allow answering counterfactual questions for realizations that have been sampled from the model, see Fig 16. This is the case since for the generated realizations, the noise values are known. The authors may think about including a comment on that issue.
- Since this paper's main proposal is a methodological one, I would make the publication conditional on the fact that code is released. 


","[7, 6, 9]","[' Good paper, accept', ' Marginally above acceptance threshold', ' Top 15% of accepted papers, strong accept']","[3, 3, 3]","[' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct']"
